task,model,n,events,prevalence,roc_auc,average_precision,brier_score,sensitivity_top20pct,precision_top20pct,roc_auc_ci_low,roc_auc_ci_high,average_precision_ci_low,average_precision_ci_high,brier_score_ci_low,brier_score_ci_high
mid_roll2_rel12,clinical_ridge,194,42,0.21649484536082475,0.6011904761904763,0.2698710746347459,0.23288525628649412,0.21428571428571427,0.23076923076923078,0.5116579292945928,0.6820576882234257,0.19527610804539117,0.3921739454965314,0.2148029531995107,0.2513586311570806
mid_roll2_rel12,clinical_plus_transmural_sparse,194,42,0.21649484536082475,0.5769110275689223,0.24648547891648628,0.22026656990669524,0.19047619047619047,0.20512820512820512,0.4875818892645816,0.6582515782727868,0.1735863066702351,0.3584207996757463,0.20284734963518075,0.23806528884975048
mid_roll2_rel12,clinical_plus_variability_sparse,194,42,0.21649484536082475,0.5422932330827067,0.23477164068864348,0.2345004372238852,0.19047619047619047,0.20512820512820512,0.4371261322463768,0.6341234232173567,0.171196525045173,0.3435703692803408,0.2215562032023185,0.24704820206778147
mid_roll2_rel12,combined_extra_trees,194,42,0.21649484536082475,0.5578007518796992,0.2537706557325665,0.18563162601889155,0.16666666666666666,0.1794871794871795,0.4754193523705889,0.639125907875908,0.17610718381834742,0.3594253776868203,0.16416672069783458,0.2090383984572929
mid_roll2_rel15,clinical_ridge,194,29,0.14948453608247422,0.5801462904911181,0.21207481912083048,0.23369508503324662,0.2413793103448276,0.1794871794871795,0.466528811690102,0.6936910185185186,0.1335433909265636,0.37748785494238574,0.21665060161070118,0.25080835414577496
mid_roll2_rel15,clinical_plus_transmural_sparse,194,29,0.14948453608247422,0.5801462904911181,0.18949196659507422,0.20842729512048538,0.2413793103448276,0.1794871794871795,0.46446949086669254,0.6927431727454183,0.1265479117753517,0.31080006309630714,0.18827548415750472,0.22957500124777527
mid_roll2_rel15,clinical_plus_variability_sparse,194,29,0.14948453608247422,0.5009404388714733,0.14915536326180107,0.22829973094554193,0.13793103448275862,0.10256410256410256,0.3975859472372248,0.6178665734554463,0.10757895408832066,0.22990672091788789,0.21304022938015657,0.24345749657584165
mid_roll2_rel15,combined_extra_trees,194,29,0.14948453608247422,0.5636363636363637,0.20597413441858453,0.13995132458725043,0.27586206896551724,0.20512820512820512,0.44899130666408366,0.6792647996175603,0.12640875707507404,0.3521237454716001,0.11339494530608751,0.16544661610788927
mid_roll2_rel20,clinical_ridge,194,13,0.06701030927835051,0.5826604334891629,0.1273004596076186,0.1994861006984473,0.23076923076923078,0.07692307692307693,0.409385482357323,0.73302315630776,0.0501484967438123,0.332131400200505,0.18318459501442105,0.21842024097136176
mid_roll2_rel20,clinical_plus_transmural_sparse,194,13,0.06701030927835051,0.5992350191245219,0.09793285431832338,0.1621784752501511,0.23076923076923078,0.07692307692307693,0.43375204650159277,0.7540145944741533,0.04768111419916022,0.23363353107550044,0.1409796528619951,0.18690559485674987
