stage,item,base_auc,base_ap,auc_drop,auc_drop_permutation_mean,auc_drop_permutation_low,auc_drop_permutation_high,ap_drop,ap_drop_permutation_mean,ap_drop_permutation_low,ap_drop_permutation_high,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high,rank_auc,rank_ap
rdst,scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,0.00010797969981646283,0.0,-0.0003023431594860737,0.0003023431594860737,0.0014287006664795987,0.0011868255141601614,0.0008660174697375789,0.0015386813468664107,-0.0011209201391316037,0.001506080884624486,-0.0019014771286983033,0.01108510083739939,36,22
rdst,scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,0.6613756613756614,0.32136892245303256,0.00010797969981646283,4.319187992651852e-05,-0.00020516142965121276,0.00039952488932082364,0.00010594401695107614,2.8502056096391115e-05,-0.00017539063602378668,0.00025966665291238256,,,,,36,59
rdst,scalar::cur_var__mid_post_systolic_fraction,0.6613756613756614,0.32136892245303256,-0.00043191879926562926,-0.0007990497786416473,-0.001371342187668656,0.00010797969981646283,-0.0011807397738219927,-0.0017569195919970304,-0.002263876758243022,-0.0012056847244850677,,,,,76,90
rdst,scalar::d_var__mid_post_systolic_fraction,0.6613756613756614,0.32136892245303256,-0.0006478781988986659,-0.0007558578987150177,-0.001284958427815508,-0.00032393909944927746,0.0006909507163971318,0.0003489336064219084,-0.001222398810070524,0.0015104488024689222,,,,,91,46
rdst,scalar::cur_var__mid_curve_dispersion_rms,0.6613756613756614,0.32136892245303256,-0.0001079796998163518,-6.478781988983329e-05,-0.00021595939963292565,0.00019436345966961088,-0.00019967476852922328,-0.00025457772078563146,-0.0005221730842760453,-2.638040874947123e-05,,,,,49,69
rdst,scalar::d_var__mid_curve_dispersion_rms,0.6613756613756614,0.32136892245303256,-0.0005398984990820921,-0.00045351473922894403,-0.0006262822589352401,-0.00033473706943087933,-0.0006388758723110399,-2.4297692848118668e-05,-0.0005961141917346646,0.001013679544596302,,,,,81,86
rdst,scalar::cur_var__mid_curve_pairwise_rmse,0.6613756613756614,0.32136892245303256,-0.00021595939963292565,-0.0001295756397797776,-0.0004103228593024255,0.000183565489687898,-0.0003829411074463551,-0.0003246905372714659,-0.0006472551204875776,1.4759792172358566e-06,,,,,69,77
rdst,scalar::d_var__mid_curve_pairwise_rmse,0.6613756613756614,0.32136892245303256,-0.00010797969981646283,-0.00015117157974298134,-0.0004103228593024255,1.1102230246251565e-16,0.0008732742442729147,0.0009259964054043057,0.00041999776216239404,0.0013038920271017385,,,,,54,42
rdst,scalar::cur_var__mid_curve_integrated_robust_mad,0.6613756613756614,0.32136892245303256,0.0021595939963287014,0.0024403412158513493,0.0018680488068242296,0.003099017384731728,0.0009542900096100038,0.0011465792532487917,0.0003642834129892747,0.0022574677970786383,-0.0015190138998164404,0.006029403189597337,-0.005451040446527296,0.00843084325122436,11,38
rdst,scalar::d_var__mid_curve_integrated_robust_mad,0.6613756613756614,0.32136892245303256,-0.00043191879926562926,-0.00021595939963281463,-0.0003239390994493885,-0.0001079796998163518,0.0006958785995306305,0.0010152092444076222,0.0008528246660651218,0.0011829997100980538,,,,,76,45
