split,seed_index,shapelet_index,importance_abs_standardized_coefficient_sum,coef_minimum_distance,coef_best_match_location,coef_shapelet_occurrence,startpoint,length_points,dilation,effective_span,normalized,threshold,source_class,dominant_inputs
5,0,497,0.16117661691591673,0.04217870589562182,0.03751557767429742,-0.08148233334599751,73,11,1,11,False,11080.433106233417,0,S10:current_endo;S10:current_mid;S06:current_endo;S02:change_endo;S02:change_mid
11,1,923,0.1610188688137561,-0.05811083900983439,-0.07765013796047407,0.025257891843447646,69,11,1,11,True,1186.0616819568527,1,S11:change_endo;S12:change_endo;S11:change_mid;S16:change_mid;S07:change_endo_minus_mid
4,1,254,0.1609693344412077,-0.030990220030926073,-0.04434766066374039,0.08563145374654126,51,11,1,11,False,6803.526657386209,1,S08:current_endo;S05:current_endo;S15:current_endo;S05:current_mid;S08:current_mid
2,0,1044,0.1609491688801506,-0.04737341602323963,0.059883077529725284,0.0536926753271857,64,11,3,31,True,909.3917604781417,1,S10:change_mid;S16:change_endo_minus_mid;S17:change_endo_minus_mid;S05:current_endo_minus_mid;S13:change_endo
8,1,500,0.1608226256462783,-0.03274416914976129,0.04198830007212865,0.08609015642438836,70,11,2,21,True,1040.7374075856292,0,S12:change_endo;S10:change_mid;S10:change_endo;S12:change_mid;S16:change_mid
5,1,777,0.1607521964884513,0.007555511171166553,-0.06964720587101678,0.08354947944626796,72,11,2,21,True,1147.840894951618,0,S04:change_mid;S04:change_endo;S14:current_endo;S14:current_mid;S17:current_endo_minus_mid
14,1,589,0.1606744744136699,0.009500608656708381,-0.08295633843502559,0.06821752732193591,62,11,2,21,True,996.1390756000492,0,S16:change_mid;S16:change_endo;S11:current_mid;S11:current_endo;S14:change_endo_minus_mid
11,0,885,0.16059023215839896,0.0292534255288092,-0.12727182715403737,-0.0040649794755523916,70,11,1,11,True,1168.528152776665,0,S12:current_endo_minus_mid;S11:change_endo_minus_mid;S09:change_mid;S18:change_endo_minus_mid;S05:change_endo_minus_mid
12,2,783,0.1603521198575184,-0.04984409770569519,0.08891331366667597,-0.021594708485147256,80,11,1,11,True,966.7588051950769,1,S01:current_endo_minus_mid;S09:change_endo;S07:current_endo_minus_mid;S17:change_endo;S10:change_endo
8,1,266,0.16019954297335764,-0.046059276776139635,0.08918510551060822,-0.024955160686609787,78,11,1,11,True,1094.8458385968152,1,S02:current_mid;S07:change_endo;S01:current_mid;S02:current_endo;S01:current_endo
8,1,1137,0.15985562785035828,0.03180918366014009,0.05125071428814912,-0.07679572990206908,79,11,1,11,True,1038.2498003698215,0,S13:change_mid;S05:change_mid;S05:change_endo;S03:change_mid;S03:change_endo
12,0,1101,0.15974488996437286,-0.02156710754527433,0.10512389915569742,0.03305388326340111,33,11,1,11,True,890.0685779177995,0,S09:change_endo_minus_mid;S06:change_endo_minus_mid;S02:change_endo_minus_mid;S15:change_endo;S11:change_mid
14,2,822,0.1596880563020244,-0.04957119363179403,-0.08366144141415824,0.026455421256072115,41,11,2,21,True,1156.610883654101,1,S07:change_endo;S07:change_mid;S16:change_endo;S03:change_mid;S13:change_endo_minus_mid
8,1,845,0.1596574194891734,0.02919578063530181,0.07202528766609978,0.05843635118777179,75,11,1,11,True,930.6758966566374,0,S05:change_endo;S05:change_mid;S05:current_mid;S05:current_endo;S02:change_endo_minus_mid
11,2,69,0.1596444798757433,-0.051922673170520926,-0.0744551851066309,0.03326662159859145,19,11,1,11,False,16712.216875040547,0,S13:current_endo;S13:current_mid;S14:current_endo;S18:current_endo;S18:current_mid
6,2,1062,0.15961560535446548,-0.018824645269264195,-0.12029890594038707,-0.020492054144814233,17,11,1,11,True,765.4242592258599,1,S12:change_endo;S12:change_mid;S01:change_mid;S08:change_mid;S15:change_endo
8,1,930,0.15946000875806013,0.02906078797081799,0.07025369511108485,-0.060145525676157295,82,11,1,11,True,925.6240124735009,0,S11:change_endo_minus_mid;S09:change_endo_minus_mid;S08:change_endo_minus_mid;S03:change_endo_minus_mid;S10:current_endo
6,0,175,0.15921180218018882,0.04937620435410553,-0.06271424417864961,-0.047121353647433674,23,11,3,31,True,1110.1169513960235,0,S02:current_endo_minus_mid;S13:change_mid;S02:current_mid;S02:current_endo;S07:change_endo
9,1,533,0.15911205353799962,0.08459977814565858,-0.05582322126189501,-0.018689054130446022,83,11,1,11,False,8061.766907463532,0,S01:current_endo;S13:change_endo;S15:current_endo;S13:change_mid;S01:current_mid
6,2,560,0.1590521388665683,-0.08254679609032896,0.02255090191878222,0.05395444085745713,57,11,1,11,True,1018.4074950604818,1,S03:current_endo;S02:current_endo;S03:current_mid;S11:current_endo_minus_mid;S02:current_mid
13,0,674,0.15874596869723717,-0.03161672792302508,0.010745815352483987,0.1163834254217281,16,11,7,71,False,7050.8900982510095,1,S05:current_endo;S05:current_mid;S18:current_endo;S06:current_endo;S15:current_endo
4,0,1165,0.15872751272351576,-0.037207110206993146,0.07482779607552435,-0.04669260644099827,85,11,1,11,True,874.7330319600244,1,S16:change_endo_minus_mid;S12:change_mid;S13:change_endo_minus_mid;S12:change_endo;S11:change_endo
12,0,76,0.15867880335686588,-0.024468211251716217,0.006486233630788798,0.12772435847436087,33,11,5,51,False,6824.1034129752215,1,S05:current_endo;S05:current_mid;S06:current_endo;S14:current_endo;S18:current_endo
8,1,211,0.1586733945911467,-0.009428306456048748,-0.05262491650870469,0.09662017162639326,67,11,2,21,True,1076.7731646174032,0,S10:change_mid;S10:change_endo;S01:change_endo_minus_mid;S17:current_endo_minus_mid;S12:change_endo
4,2,516,0.15864713154571217,0.019505518406521722,-0.07067648827804503,0.06846512486114542,32,11,2,21,True,974.6250515636674,0,S12:change_endo_minus_mid;S10:change_endo_minus_mid;S01:current_endo_minus_mid;S02:change_endo_minus_mid;S03:change_endo
9,0,366,0.1584885954158728,0.0017660572165089765,0.10694485111038408,-0.049777687088979714,58,11,1,11,True,976.5312424778101,1,S09:current_mid;S03:change_mid;S03:change_endo;S06:change_mid;S13:change_endo_minus_mid
4,0,660,0.1583461250682108,-0.03455358095241397,-0.09758998061729704,0.026202563498499785,37,11,1,11,True,891.2771058409157,1,S12:change_endo;S12:change_mid;S06:change_endo_minus_mid;S01:current_endo_minus_mid;S07:current_endo_minus_mid
4,0,942,0.15819726369145026,-0.047464902189738846,0.05988010649987929,0.05085225500183214,52,11,1,11,True,1096.7214073744478,0,S04:change_endo;S04:change_mid;S03:current_mid;S17:change_endo_minus_mid;S14:current_endo
2,1,326,0.1581634132862809,0.061473589637161534,-0.0794632737739431,-0.01722654987517624,71,11,1,11,True,1147.8952606149264,0,S04:current_endo_minus_mid;S09:current_mid;S09:current_endo;S18:current_mid;S09:change_endo
7,2,300,0.15787764377083444,0.056663963548437675,0.06615824573829908,-0.03505543448409767,65,11,1,11,True,1214.6073897814194,0,S09:change_mid;S09:change_endo;S11:current_endo_minus_mid;S05:current_endo_minus_mid;S08:current_endo
4,1,332,0.15770129454067905,0.036737866094310324,-0.07645549804531875,-0.04450793040104996,70,11,1,11,False,10797.67616093783,0,S01:change_endo;S01:change_mid;S03:change_endo;S03:change_mid;S10:current_endo
13,0,801,0.15735294018850943,0.02157818512559963,-0.023305832987731905,-0.1124689220751779,52,11,2,21,False,16365.182129723187,0,S06:current_endo;S06:current_mid;S04:current_endo;S01:current_endo;S04:current_mid
2,1,699,0.15724518109348287,0.03504343163116063,-0.07440909211205465,-0.047792657350267574,25,11,2,21,True,803.288870606993,0,S03:change_endo_minus_mid;S12:change_endo_minus_mid;S06:change_endo;S06:change_endo_minus_mid;S06:change_mid
9,1,695,0.1570816397644682,-0.020282358014928115,0.07036841413394757,0.06643086761559251,6,11,2,21,False,10264.990529961986,1,S05:current_endo;S05:change_endo;S05:change_mid;S05:current_mid;S02:current_endo
13,1,1090,0.15707329475326076,0.029906850445386872,0.037009326045146465,-0.09015711826272742,80,11,1,11,False,6769.33316452152,0,S05:current_endo;S04:current_endo;S05:current_mid;S10:current_endo;S04:current_mid
8,1,1111,0.1567580821158734,0.028407029879759137,-0.0476357791441535,-0.08071527309196076,11,11,1,11,False,9605.206156395308,0,S08:change_endo;S08:change_mid;S15:current_endo;S11:change_endo;S15:current_mid
3,0,1119,0.15663027232356158,-0.0055768794811387875,-0.12249970336215855,0.028553689480264252,57,11,1,11,True,1236.169669285759,0,S08:change_mid;S18:change_endo_minus_mid;S04:change_endo_minus_mid;S17:change_endo_minus_mid;S05:current_mid
10,2,795,0.15660657986199641,0.02566853958211388,0.10808648781692225,-0.022851552462960268,78,11,1,11,True,1106.7562594380752,0,S01:change_endo_minus_mid;S06:change_endo;S09:change_endo_minus_mid;S01:change_mid;S01:change_endo
5,0,1122,0.15659400416488217,-0.06419451930617445,-0.07031713138300005,0.022082353475707674,69,11,1,11,True,1107.5883873450462,1,S11:change_endo;S12:change_endo;S11:change_mid;S16:change_mid;S07:change_endo_minus_mid
5,0,338,0.15650077712316646,-0.016730001176324293,-0.027920361841272362,0.1118504141055698,26,11,3,31,False,8278.844035616828,1,S06:current_endo;S06:current_mid;S17:current_endo;S18:current_endo;S15:current_endo
1,2,94,0.1564748567677824,0.02065220030387241,-0.10328521472483214,-0.032537441739077855,39,11,1,11,True,1151.5136504167722,0,S16:current_mid;S01:current_endo;S03:current_endo_minus_mid;S08:current_endo_minus_mid;S17:change_endo_minus_mid
1,1,893,0.156372539654763,-0.04435027263764191,-0.03378836712579023,0.07823389989133087,4,11,8,81,True,833.0961673208777,1,S18:change_endo_minus_mid;S16:change_endo;S13:current_endo_minus_mid;S01:current_mid;S01:current_endo
8,2,253,0.15619015140362036,-0.038992262400263045,0.0574614063725843,0.05973648263077301,52,11,1,11,True,1068.697940925903,0,S04:change_endo;S04:change_mid;S03:current_mid;S17:change_endo_minus_mid;S14:current_endo
3,0,464,0.1561161592358905,-0.00962352703645367,-0.12610925810875734,-0.02038337409067951,75,11,1,11,True,1078.9835695181432,1,S13:change_mid;S15:current_endo;S13:current_mid;S04:change_mid;S04:change_endo
2,0,718,0.1560495890049713,2.9899122482923448e-05,-0.10740976435940762,0.04860992552308075,53,11,1,11,True,1079.482388737068,0,S10:change_endo;S01:change_mid;S10:change_mid;S01:change_endo;S10:change_endo_minus_mid
3,1,140,0.15603582765581792,0.0449568814291051,-0.10943415958604523,0.001644786640667574,37,11,1,11,True,868.2327929233894,0,S18:change_mid;S18:change_endo;S18:current_endo_minus_mid;S15:change_endo_minus_mid;S04:change_endo
13,0,1106,0.15599566007718554,-0.055552907195669105,-0.04492457915462139,0.05551817372689505,4,11,2,21,True,742.1298625078811,1,S07:current_mid;S07:current_endo;S06:change_endo_minus_mid;S03:change_mid;S03:change_endo
8,2,911,0.15598025332692098,0.04305206539572661,0.10081449719375823,0.012113690737436116,76,11,1,11,True,894.2497607058589,0,S04:change_mid;S17:change_endo;S17:change_mid;S12:change_endo_minus_mid;S11:change_endo_minus_mid
1,0,455,0.15595117569027148,0.003196592078749208,-0.06561596004579161,-0.08713862356573066,38,11,1,11,False,15885.739547985475,0,S18:current_endo;S18:current_mid;S04:current_endo;S04:current_mid;S16:current_endo
14,0,819,0.15579821921541434,-0.07133949593154774,0.06422556662209407,0.020233156661772538,75,11,1,11,True,1129.3923107577923,1,S17:change_endo;S17:change_mid;S03:current_mid;S03:current_endo;S04:change_mid
9,2,262,0.15563138925576325,0.037455172527762114,0.10564884693169137,-0.012527369796309785,43,11,1,11,True,1066.9575862464117,0,S12:change_mid;S12:current_mid;S11:current_mid;S11:change_mid;S12:change_endo
9,0,372,0.15561295016158877,0.0402922866400591,-0.07357134680122913,-0.041749316720300536,37,11,1,11,True,950.6142989033029,0,S05:change_mid;S05:change_endo;S15:change_mid;S03:current_mid;S11:current_mid
8,1,823,0.15527976883894362,0.03172907875753159,0.05519066683667545,-0.06836002324473658,65,11,1,11,False,8796.413351428735,0,S03:current_endo;S03:current_mid;S11:current_endo;S05:change_mid;S05:change_endo
4,0,375,0.15511169665026148,0.01031632332921702,0.130171634630631,-0.014623738690413453,42,11,1,11,True,1151.2467649498785,0,S08:change_endo_minus_mid;S04:current_endo;S04:current_mid;S14:change_endo_minus_mid;S14:change_endo
2,1,25,0.155102536545159,0.044173019977468385,-0.06209600349009746,-0.048833513077593135,76,11,1,11,True,1144.8218416639077,0,S06:current_endo;S06:current_mid;S11:current_endo_minus_mid;S05:current_endo_minus_mid;S18:change_endo
3,0,423,0.15505765356555415,0.025061111660587915,-0.1001256070383144,-0.029870934866651856,67,11,1,11,False,8471.109159475267,0,S16:current_endo;S13:current_endo;S14:current_endo;S07:current_endo;S07:current_mid
0,0,629,0.15504799053221968,-0.0479987527391936,0.09017244910336734,-0.016876788689658737,58,11,3,31,True,1140.3078513814723,1,S01:current_endo;S01:current_mid;S14:current_endo;S03:current_endo;S03:current_mid
12,2,812,0.154788379144098,0.01780828145163604,-0.0053161540825374535,-0.1316639436099245,15,11,8,81,False,15682.416714825296,0,S06:current_endo;S06:current_mid;S15:current_endo;S04:current_endo;S17:current_endo
1,1,860,0.15470868764047183,0.043196767035943204,0.002647209407326038,-0.10886471119720258,84,11,1,11,False,8020.591990499953,0,S08:current_endo;S08:current_mid;S17:current_endo;S05:current_endo;S01:current_endo
4,2,506,0.15466312250636013,-0.05430052112734749,-0.07834897767556219,-0.022013623703450447,1,11,1,11,True,1195.5188004656372,1,S04:current_endo_minus_mid;S04:change_endo_minus_mid;S07:change_endo_minus_mid;S01:change_endo_minus_mid;S07:current_endo_minus_mid
5,2,606,0.15466219540647402,-0.06128239135324354,0.07295528692137497,0.020424517131855516,20,11,2,21,True,704.0594947885108,1,S03:change_endo_minus_mid;S06:change_endo_minus_mid;S04:change_endo_minus_mid;S07:change_endo;S07:change_mid
13,2,666,0.15462639681366988,-0.015923183468315536,-0.1309630748684793,0.007740138476875057,75,11,1,11,True,1161.9523787184628,1,S13:change_mid;S15:current_endo;S13:current_mid;S04:change_mid;S04:change_endo
8,0,960,0.1546072997784425,-0.018641532565917548,-0.10867357147606904,0.02729219573645592,57,11,1,11,False,15971.087017196864,0,S13:change_endo;S13:change_mid;S05:change_mid;S05:change_endo;S07:change_endo
14,0,32,0.1545810940438067,0.018710207119422857,0.07969529781457188,-0.05617558910981198,83,11,1,11,True,981.818862904656,0,S09:change_endo;S17:change_mid;S09:change_mid;S04:current_endo_minus_mid;S02:change_endo
12,1,778,0.15454058861691686,0.023382651880700295,0.038791303523707715,-0.09236663321250885,84,11,1,11,False,5472.17506337923,0,S14:current_endo;S17:current_endo;S01:current_endo;S04:current_endo;S07:current_endo
6,0,367,0.15437158505295692,-0.0024194493419557755,-0.12366598310631086,0.028286152604690272,72,11,2,21,True,994.1323823599727,0,S05:change_endo_minus_mid;S02:change_endo;S02:change_mid;S16:change_endo_minus_mid;S18:change_endo
9,1,538,0.15435662222520768,0.061846243289779605,0.0749441515422462,-0.017566227393181873,47,11,1,11,True,1181.8916859851536,0,S17:current_endo_minus_mid;S02:current_endo;S10:change_endo_minus_mid;S18:change_endo_minus_mid;S02:current_mid
10,0,295,0.15425605683896654,-0.007651174638072473,-0.11248607621001018,-0.034118805990883884,49,11,1,11,False,7486.486278130391,0,S13:current_endo;S13:current_mid;S16:current_endo;S09:current_endo;S06:current_endo
7,0,316,0.1541434386238867,0.03714876611132118,0.0250894348744368,-0.09190523763812873,58,11,1,11,False,11807.536013178615,0,S10:current_endo;S16:current_endo;S01:current_endo;S07:current_endo;S10:current_mid
7,1,48,0.1540555182037854,-0.026870431942240786,-0.07977002562651002,0.0474150606350346,54,11,1,11,True,869.0811356637109,0,S03:current_mid;S02:current_endo;S17:current_endo_minus_mid;S17:change_mid;S16:current_endo_minus_mid
6,1,998,0.15386896103077463,-0.008349181223148728,0.023074398031470506,-0.12244538177615538,3,11,8,81,False,6463.3906712631,0,S16:current_endo;S15:current_endo;S16:current_mid;S01:current_endo;S14:current_endo
8,1,381,0.15361429831331655,-0.04053125427672872,-0.03279577557134083,0.080287268465247,15,11,3,31,True,629.5714294229382,1,S04:change_mid;S04:change_endo;S13:change_endo_minus_mid;S02:change_mid;S02:change_endo
6,1,591,0.1535872447782399,-0.04390645177222368,0.05521452410816718,0.054466268897849036,8,11,1,11,True,818.8237886095721,1,S05:change_endo;S05:change_mid;S13:change_endo_minus_mid;S03:change_endo;S02:current_endo
10,2,216,0.1532379341807157,-0.0006335005973531123,0.018942451302002453,-0.13366198228136014,18,11,7,71,False,6435.435283884723,0,S06:current_endo;S06:current_mid;S15:current_endo;S08:current_endo;S18:current_endo
7,1,140,0.15317219024649542,-0.047760252432148695,-0.0798488441410001,-0.025563093673346627,49,11,1,11,True,1198.4580296341799,1,S01:change_endo_minus_mid;S08:change_endo;S15:change_endo;S08:change_mid;S15:change_mid
4,1,1076,0.15312733735717285,-0.0081599783127852,-0.06313567745407318,-0.08183168159031447,44,11,1,11,False,9211.517164018116,0,S18:current_endo;S18:current_mid;S13:current_endo;S02:current_endo;S13:current_mid
9,1,617,0.15309990939980356,0.027512710990506895,0.08892521827446002,-0.036661980134836625,36,11,1,11,True,1142.6644667943483,0,S03:change_mid;S13:change_endo_minus_mid;S14:current_endo_minus_mid;S02:current_endo;S02:current_mid
0,1,71,0.1530179679827008,0.04273202248900524,-0.06805803753385908,-0.04222790795983646,36,11,2,21,True,1172.813356515087,0,S09:change_endo_minus_mid;S18:current_mid;S18:current_endo;S03:change_endo_minus_mid;S05:change_endo_minus_mid
11,2,336,0.15301300324718686,-0.018828348182011186,-0.08844156767468452,0.045743087390491155,55,11,1,11,True,1086.3015811781577,0,S08:change_mid;S15:change_endo;S15:change_mid;S07:change_endo_minus_mid;S09:change_endo
0,2,1174,0.15300871449180023,-0.06600301888618017,0.03207892501014879,0.05492677059547127,41,11,1,11,True,1044.1904178023763,1,S12:change_mid;S10:current_mid;S10:current_endo;S06:current_mid;S06:current_endo
7,0,511,0.15288292673506249,-0.05132719322595788,0.0730681040950068,0.02848762941409781,58,11,1,11,True,1090.1800174558748,1,S03:current_mid;S14:current_endo;S03:current_endo;S17:current_mid;S11:current_endo_minus_mid
14,2,825,0.15280657322559646,0.025548913288094874,-0.025277802976527566,-0.10197985696097402,51,11,1,11,False,7277.078015956601,0,S17:current_endo;S17:current_mid;S14:current_endo;S06:current_endo;S16:current_endo
13,2,434,0.1527849229238154,0.00013260190326584104,-0.09852197646311903,-0.05413034455743052,82,11,1,11,True,947.3527274281286,0,S03:change_endo;S08:current_endo_minus_mid;S03:change_mid;S05:current_endo;S13:current_mid
14,0,1058,0.1527696009703606,0.018385980728287253,0.10282234770006984,-0.031561272542003506,49,11,1,11,True,1107.3896338582642,0,S15:change_endo_minus_mid;S01:change_mid;S01:change_endo;S12:change_endo;S12:current_mid
