ensemble,importance_scope,component,item,display_item,auc_drop,ap_drop,rank_auc,rank_ap,auc_ci_low,auc_ci_high,ap_ci_low,ap_ci_high
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_peak_abs_robust_sd,joint_scalar::cur_var__mid_peak_abs_robust_sd,0.005398984990821698,-0.004277985881356472,10,392,-0.00311591915532132,0.012860606927397685,-0.02741407543024158,0.021867802306874556
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_peak_abs_robust_sd,joint_scalar::d_var__mid_peak_abs_robust_sd,-0.0012957563977971098,-0.011069477497640257,374,432,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_peak_abs_cv,joint_scalar::cur_var__mid_peak_abs_cv,-0.00032393909944927746,0.0015240534210916867,216,86,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_peak_abs_cv,joint_scalar::d_var__mid_peak_abs_cv,-0.0009718172983479434,-0.000661562494948198,350,296,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_time_to_peak_norm_circular_std,joint_scalar::cur_var__mid_time_to_peak_norm_circular_std,-0.0012957563977971098,0.0016003825783236225,374,83,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_time_to_peak_norm_circular_std,joint_scalar::d_var__mid_time_to_peak_norm_circular_std,-0.00021595939963281463,0.00220046550054781,170,57,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_vendor_peak_systolic_abs_robust_sd,joint_scalar::cur_var__mid_vendor_peak_systolic_abs_robust_sd,0.0045351473922902175,-0.004330225265994969,14,393,-0.0029282860404435036,0.011526061202222253,-0.021716130488144855,0.019790833713889452
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_vendor_peak_systolic_abs_robust_sd,joint_scalar::d_var__mid_vendor_peak_systolic_abs_robust_sd,-0.0004319187992657403,0.0004103909868388711,258,151,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_vendor_time_to_peak_norm_circular_std,joint_scalar::cur_var__mid_vendor_time_to_peak_norm_circular_std,-0.0014037360976135727,0.0004240471914416233,384,148,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_vendor_time_to_peak_norm_circular_std,joint_scalar::d_var__mid_vendor_time_to_peak_norm_circular_std,0.0,0.0021694288967468167,116,58,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_post_systolic_fraction,joint_scalar::cur_var__mid_post_systolic_fraction,-0.0006478781988985549,0.00039047522572072113,299,155,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_post_systolic_fraction,joint_scalar::d_var__mid_post_systolic_fraction,-0.001187776697980647,-0.0007419553229003895,367,311,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_curve_dispersion_rms,joint_scalar::cur_var__mid_curve_dispersion_rms,0.0010797969981644062,0.004325549960685626,38,24,-0.0026512747307875003,0.0053640572390572855,-0.0023654219084099245,0.01535809477766898
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_curve_dispersion_rms,joint_scalar::d_var__mid_curve_dispersion_rms,0.00010797969981646283,0.00014647999842892778,98,178,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_curve_pairwise_rmse,joint_scalar::cur_var__mid_curve_pairwise_rmse,1.1102230246251565e-16,0.0008783212527019857,114,117,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_curve_pairwise_rmse,joint_scalar::d_var__mid_curve_pairwise_rmse,0.00010797969981646283,0.0007410473655717342,98,123,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_curve_integrated_robust_mad,joint_scalar::cur_var__mid_curve_integrated_robust_mad,0.0025915127955944417,-0.003937835817517887,24,390,-0.0018666264892680056,0.007144305998261239,-0.022251180147424183,0.02029806700031909
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_curve_integrated_robust_mad,joint_scalar::d_var__mid_curve_integrated_robust_mad,-0.00021595939963292565,0.0003874588249669908,197,156,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_shape_dispersion_rms,joint_scalar::cur_var__mid_shape_dispersion_rms,0.0004319187992657403,0.001185859516257215,63,100,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_shape_dispersion_rms,joint_scalar::d_var__mid_shape_dispersion_rms,-0.0017276751970629611,-0.0012898850951768015,404,359,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_shape_pairwise_rmse,joint_scalar::cur_var__mid_shape_pairwise_rmse,0.0003239390994493885,0.003258834702312974,67,32,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_shape_pairwise_rmse,joint_scalar::d_var__mid_shape_pairwise_rmse,-0.0012957563977972208,0.00099478622114052,380,110,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_shape_incoherence,joint_scalar::cur_var__mid_shape_incoherence,-0.0017276751970629611,-0.001667618553065131,404,367,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_shape_incoherence,joint_scalar::d_var__mid_shape_incoherence,-0.0005398984990820921,0.00037237620736957355,271,158,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_within_view_peak_robust_sd_mean,joint_scalar::cur_var__mid_within_view_peak_robust_sd_mean,-0.0007558578987150177,-0.008715162522088704,319,418,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_within_view_peak_robust_sd_mean,joint_scalar::d_var__mid_within_view_peak_robust_sd_mean,-0.0021595939963287014,-0.010479157468194444,419,426,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_within_ring_peak_robust_sd_mean,joint_scalar::cur_var__mid_within_ring_peak_robust_sd_mean,-0.0016196954972464983,-0.0014494139234305647,400,360,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_within_ring_peak_robust_sd_mean,joint_scalar::d_var__mid_within_ring_peak_robust_sd_mean,0.0017276751970630722,-0.003738014668325962,30,387,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_spatial_peak_graph_roughness,joint_scalar::cur_var__mid_spatial_peak_graph_roughness,-0.0028074721952272563,-0.0021812149277531945,428,379,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_spatial_peak_graph_roughness,joint_scalar::d_var__mid_spatial_peak_graph_roughness,-0.0025915127955944417,-0.0032210684868580475,426,382,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_spatial_timing_graph_roughness,joint_scalar::cur_var__mid_spatial_timing_graph_roughness,-0.0022675736961450532,0.004978553379681172,421,17,-0.007501529654874476,0.002279219568910788,-0.005191523624233051,0.02197888261060342
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_spatial_timing_graph_roughness,joint_scalar::d_var__mid_spatial_timing_graph_roughness,-0.001187776697980758,-0.0004827361397241048,371,266,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_impaired_segment_fraction_lt15,joint_scalar::cur_var__mid_impaired_segment_fraction_lt15,-0.001187776697980647,-0.0005409608219874573,367,276,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_impaired_segment_fraction_lt15,joint_scalar::d_var__mid_impaired_segment_fraction_lt15,-0.0017276751970629611,-0.0002868290089441117,404,245,,,,
CNN + MOMENT + RDST,joint_across_components,all three,cur_var__mid_apical_basal_peak_gradient,joint_scalar::cur_var__mid_apical_basal_peak_gradient,-0.0008638375985313695,0.0023390999526626266,333,51,,,,
CNN + MOMENT + RDST,joint_across_components,all three,d_var__mid_apical_basal_peak_gradient,joint_scalar::d_var__mid_apical_basal_peak_gradient,-0.0020516142965122386,-0.0023838551022938304,418,380,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_all,cnn::curve_all,0.0,0.012100490022294685,229,34,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar_all,cnn::scalar_all,0.015333117373933725,0.021696057001855007,4,10,0.0013693631099552656,0.029380988965392082,-0.0053554127273002525,0.04159620594850912
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::current_endo,cnn::curve_channel::current_endo,0.0007558578987151288,0.012320347895862616,100,33,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::current_mid,cnn::curve_channel::current_mid,0.0008638375985314806,0.01240826685741181,92,31,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::current_endo_minus_mid,cnn::curve_channel::current_endo_minus_mid,0.0,0.0,229,231,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::change_endo,cnn::curve_channel::change_endo,0.00010797969981646283,0.0010118542988366563,204,154,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::change_mid,cnn::curve_channel::change_mid,0.00032393909944927746,0.0011053897980899952,175,145,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,curve_channel::change_endo_minus_mid,cnn::curve_channel::change_endo_minus_mid,0.00010797969981646283,0.0010822510822511289,204,148,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::01,cnn::segment::01,0.00010797969981646283,0.00031467757983227873,204,204,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::02,cnn::segment::02,0.0004319187992657403,0.0013600512184975821,144,105,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::03,cnn::segment::03,-0.00010797969981646283,0.0007218281826553707,241,168,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::04,cnn::segment::04,-0.0004319187992657403,-0.00040486692735164365,264,265,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::05,cnn::segment::05,0.0007558578987150177,0.0012849748986519804,107,115,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::06,cnn::segment::06,0.0008638375985314806,0.001712388928640729,92,89,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::07,cnn::segment::07,-0.00010797969981646283,-0.0002764652659092981,241,260,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::08,cnn::segment::08,0.0,-1.0827569429439077e-05,229,235,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::09,cnn::segment::09,0.0004319187992658513,0.0003159380628955377,137,203,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::10,cnn::segment::10,0.0,0.0,229,231,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::11,cnn::segment::11,0.00021595939963292565,0.0011256727062198824,181,137,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::12,cnn::segment::12,0.00010797969981646283,-0.00015115903624640659,204,248,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::13,cnn::segment::13,0.0,0.00039185952164189075,229,193,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::14,cnn::segment::14,0.0,-0.0001883879607198491,229,252,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::15,cnn::segment::15,0.0003239390994493885,0.0010426018513919888,153,152,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::16,cnn::segment::16,0.00021595939963292565,0.0011318654057151933,181,136,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::17,cnn::segment::17,0.0,0.0002249599246168521,229,208,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,segment::18,cnn::segment::18,-0.00021595939963281463,0.0006427791227228141,247,172,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::01-08,cnn::time_window::01-08,0.0,0.0,229,231,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::09-16,cnn::time_window::09-16,0.00021595939963292565,0.0011256727062198824,181,137,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::17-24,cnn::time_window::17-24,0.00021595939963292565,0.00014836378232030434,181,216,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::25-32,cnn::time_window::25-32,0.0004319187992658513,0.0013097162725764777,137,109,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::33-40,cnn::time_window::33-40,0.0005398984990823141,0.0013581048160576925,125,106,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::41-48,cnn::time_window::41-48,0.0006478781988986659,0.0020021078543667192,114,82,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::49-56,cnn::time_window::49-56,0.0007558578987151288,0.001722498281917062,100,88,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::57-64,cnn::time_window::57-64,0.0010797969981644062,0.0010056187308020714,73,156,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::65-72,cnn::time_window::65-72,0.0009718172983479434,0.0019010430490075114,81,84,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::73-80,cnn::time_window::73-80,0.0007558578987150177,0.0015555273113798118,107,93,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::81-88,cnn::time_window::81-88,0.0004319187992657403,0.0012820777629571345,144,116,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,time_window::89-96,cnn::time_window::89-96,0.00021595939963292565,0.0011256727062198824,181,137,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::history_visits,cnn::scalar::history_visits,1.1102230246251565e-16,0.0010852108494023849,223,147,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::days_since_first,cnn::scalar::days_since_first,0.0005398984990822031,0.001497057977189853,128,95,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::days_since_previous,cnn::scalar::days_since_previous,0.00010797969981646283,0.01048987013120628,204,41,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::has_previous_visit,cnn::scalar::has_previous_visit,0.00010797969981646283,0.00017051987955968295,204,214,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_mid_gls,cnn::scalar::current_mid_gls,0.00021595939963292565,0.00014767588356034977,181,217,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_endo_gls,cnn::scalar::current_endo_gls,1.1102230246251565e-16,0.0005827125560208257,223,177,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_ef,cnn::scalar::current_ef,0.0008638375985314806,0.0005989648258812319,92,174,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::first_mid_gls,cnn::scalar::first_mid_gls,0.0004319187992657403,3.321033289171993e-05,144,227,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::first_endo_gls,cnn::scalar::first_endo_gls,0.00021595939963292565,-4.813062634134724e-05,181,242,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::first_ef,cnn::scalar::first_ef,0.0004319187992657403,-3.0140160583613795e-05,144,238,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_mid_decline_from_first,cnn::scalar::current_mid_decline_from_first,0.0008638375985314806,0.0015154426459672576,92,94,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_endo_decline_from_first,cnn::scalar::current_endo_decline_from_first,0.0004319187992658513,0.0012857559846918831,137,114,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_ef_decline_from_first,cnn::scalar::current_ef_decline_from_first,-0.00021595939963281463,-4.24892289653811e-05,247,241,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::last_mid_relative_change,cnn::scalar::last_mid_relative_change,0.0017276751970629611,0.0011181151762847952,52,141,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::last_endo_relative_change,cnn::scalar::last_endo_relative_change,0.0015117157974300355,0.0012438118327621206,61,121,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::last_ef_relative_change,cnn::scalar::last_ef_relative_change,0.0007558578987151288,0.0005013446032516855,100,184,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::mid_decline_slope_per_100d,cnn::scalar::mid_decline_slope_per_100d,0.001187776697980758,0.0005482295761347067,72,179,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::endo_decline_slope_per_100d,cnn::scalar::endo_decline_slope_per_100d,0.0020516142965122386,0.0012286062948312915,45,122,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::ef_decline_slope_per_100d,cnn::scalar::ef_decline_slope_per_100d,0.00010797969981646283,0.0010271484847685364,204,153,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_endo_mid_gap,cnn::scalar::current_endo_mid_gap,0.00021595939963292565,0.0011467489398338526,181,132,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::last_endo_mid_gap_change,cnn::scalar::last_endo_mid_gap_change,0.0019436345966957758,0.0031008696991745577,49,71,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_mid_decline_from_roll2,cnn::scalar::current_mid_decline_from_roll2,0.0015117157974300355,0.0003264783738588517,61,201,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_endo_decline_from_roll2,cnn::scalar::current_endo_decline_from_roll2,0.0008638375985314806,0.0005837741286964238,92,176,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::current_ef_decline_from_roll2,cnn::scalar::current_ef_decline_from_roll2,0.0007558578987151288,0.001252461194185317,100,119,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_peak_abs_robust_sd,cnn::scalar::cur_var__endo_peak_abs_robust_sd,0.0009718172983479434,0.0012484973535022426,81,120,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_peak_abs_robust_sd,cnn::scalar::d_var__endo_peak_abs_robust_sd,-0.00010797969981646283,-5.805012780391028e-05,241,243,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_peak_abs_cv,cnn::scalar::cur_var__endo_peak_abs_cv,0.0006478781988985549,0.00042490641724191036,123,190,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_peak_abs_cv,cnn::scalar::d_var__endo_peak_abs_cv,0.00010797969981646283,0.0008492074403105287,204,161,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_time_to_peak_norm_circular_std,cnn::scalar::cur_var__endo_time_to_peak_norm_circular_std,-0.00043191879926562926,0.000595009525223289,262,175,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_time_to_peak_norm_circular_std,cnn::scalar::d_var__endo_time_to_peak_norm_circular_std,0.0005398984990822031,0.000523328138037682,128,183,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,cnn::scalar::cur_var__endo_vendor_peak_systolic_abs_robust_sd,0.0010797969981644062,0.0017439639881926539,73,87,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,cnn::scalar::d_var__endo_vendor_peak_systolic_abs_robust_sd,0.0,3.639408851441317e-05,229,225,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,cnn::scalar::cur_var__endo_vendor_time_to_peak_norm_circular_std,0.00021595939963292565,0.001180817750497054,181,129,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,cnn::scalar::d_var__endo_vendor_time_to_peak_norm_circular_std,0.00032393909944927746,0.0003677437401548578,175,195,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_post_systolic_fraction,cnn::scalar::cur_var__endo_post_systolic_fraction,0.00021595939963292565,0.0004842745355048139,181,187,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_post_systolic_fraction,cnn::scalar::d_var__endo_post_systolic_fraction,0.00021595939963281463,0.0010813620058242046,202,149,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_curve_dispersion_rms,cnn::scalar::cur_var__endo_curve_dispersion_rms,0.0003239390994493885,0.0011939465447954323,153,128,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_curve_dispersion_rms,cnn::scalar::d_var__endo_curve_dispersion_rms,0.00010797969981646283,8.5087915968729e-05,204,222,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_curve_pairwise_rmse,cnn::scalar::cur_var__endo_curve_pairwise_rmse,0.0004319187992657403,0.0012017281177961192,144,126,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_curve_pairwise_rmse,cnn::scalar::d_var__endo_curve_pairwise_rmse,-0.00021595939963281463,-8.51703157729311e-05,247,246,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_curve_integrated_robust_mad,cnn::scalar::cur_var__endo_curve_integrated_robust_mad,0.0006478781988986659,0.0014549987244018014,114,97,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_curve_integrated_robust_mad,cnn::scalar::d_var__endo_curve_integrated_robust_mad,0.0003239390994493885,0.00012742702618967483,153,218,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_shape_dispersion_rms,cnn::scalar::cur_var__endo_shape_dispersion_rms,0.0007558578987150177,-3.449318092285658e-05,107,239,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_shape_dispersion_rms,cnn::scalar::d_var__endo_shape_dispersion_rms,0.0005398984990822031,4.619683753215309e-05,128,224,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_shape_pairwise_rmse,cnn::scalar::cur_var__endo_shape_pairwise_rmse,0.0007558578987150177,0.0029051960967876322,107,72,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_shape_pairwise_rmse,cnn::scalar::d_var__endo_shape_pairwise_rmse,0.0005398984990822031,0.00033674534983352267,128,197,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_shape_incoherence,cnn::scalar::cur_var__endo_shape_incoherence,0.0003239390994493885,0.0013320437064067159,153,107,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_shape_incoherence,cnn::scalar::d_var__endo_shape_incoherence,0.00021595939963292565,2.2297561494188933e-05,181,230,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::cur_var__endo_within_view_peak_robust_sd_mean,cnn::scalar::cur_var__endo_within_view_peak_robust_sd_mean,0.0003239390994493885,0.0001070524656116012,153,220,,,,
CNN + MOMENT + Catch22,one_component,current_cnn,scalar::d_var__endo_within_view_peak_robust_sd_mean,cnn::scalar::d_var__endo_within_view_peak_robust_sd_mean,0.00021595939963292565,0.00016191408940158247,181,215,,,,
